1	3238	1494	0.176719047398
2	3238	2601	0.183113017709
3	3238	3236	0.203253048621
4	3238	995	0.206698443593
5	3238	1132	0.227793073112
6	3238	2424	0.241777261496
7	3238	1242	0.245274860937
8	3238	2634	0.254480876940
9	3238	29	0.263469568494
10	3238	986	0.266878678318
11	3238	3207	0.268044932771
12	3238	3172	0.272005353873
13	3238	452	0.275110774071
14	3238	2183	0.280737195607
15	3238	647	0.281022594457
16	3238	3170	0.282130120360
17	3238	231	0.291078359547
18	3238	1230	0.292066441689
19	3238	171	0.292620869798
20	3238	2007	0.294474497480
21	3238	1931	0.295235434963
22	3238	2926	0.296179192281
23	3238	1054	0.297928532906
24	3238	1010	0.298781751047
25	3238	651	0.304562221377
26	3238	840	0.306192790733
27	3238	271	0.313927046370
28	3238	1438	0.315360575657
29	3238	876	0.315837923383
30	3238	1305	0.316523885575
31	3238	920	0.317706411272
32	3238	732	0.319148111261
33	3238	797	0.319983730900
34	3238	742	0.321702055074
35	3238	1233	0.322141080525
36	3238	2362	0.323051478763
37	3238	38	0.323391962968
38	3238	2715	0.323686413404
39	3238	880	0.323920922905
40	3238	1327	0.324439889798
41	3238	3235	0.325986848503
42	3238	2296	0.326733031204
43	3238	53	0.327854678666
44	3238	2900	0.328745074699
45	3238	3233	0.328850761818
46	3238	2620	0.328949120469
47	3238	1733	0.329015545989
48	3238	2638	0.330942390637
49	3238	1995	0.336212342084
50	3238	2587	0.336347009355
51	3238	2718	0.336736832669
52	3238	945	0.339488547417
53	3238	1958	0.340367003402
54	3238	1840	0.342602091156
55	3238	2571	0.343486563676
56	3238	2564	0.344352672091
57	3238	112	0.344587958632
58	3238	98	0.345217185102
59	3238	189	0.346099302692
60	3238	2705	0.347973668828
61	3238	1217	0.348758731634
62	3238	1434	0.349652282100
63	3238	720	0.352051995810
64	3238	1779	0.352585925113
65	3238	652	0.353675184079
66	3238	790	0.353924051117
67	3238	3008	0.356496494305
68	3238	3195	0.357251485579
69	3238	2101	0.360191053787
70	3238	2563	0.362622584396
71	3238	755	0.363556234006
72	3238	586	0.363730998743
73	3238	1485	0.364201022544
74	3238	2641	0.364309065676
75	3238	1238	0.364960023707
76	3238	1551	0.365791214672
77	3238	2862	0.366040255608
78	3238	1070	0.367204463530
79	3238	2703	0.367658365883
80	3238	2754	0.368302523825
81	3238	2597	0.369294215581
82	3238	2406	0.371125134290
83	3238	1764	0.371146925252
84	3238	25	0.371831618071
85	3238	1008	0.373033237136
86	3238	2489	0.373693823119
87	3238	2390	0.374650268324
88	3238	1384	0.377069035223
89	3238	2932	0.377773190063
90	3238	648	0.378761326931
91	3238	1005	0.379051117635
92	3238	1923	0.380043694086
93	3238	1523	0.380460208796
94	3238	1980	0.381899636026
95	3238	959	0.383051241051
96	3238	879	0.383330737840
97	3238	1395	0.384170299195
98	3238	3040	0.387078733149
99	3238	1715	0.387242197405
100	3238	3020	0.388533789694
101	3238	1614	0.389656974348
102	3238	2555	0.390299633920
103	3238	1746	0.390425432334
104	3238	1890	0.391329627492
105	3238	1321	0.391357745638
106	3238	2722	0.391604544724
107	3238	2693	0.392846044333
108	3238	2004	0.392918252182
109	3238	1087	0.393024142368
110	3238	947	0.393310231854
111	3238	425	0.393536388732
112	3238	776	0.393649716218
113	3238	1469	0.393798120052
114	3238	2275	0.393844978263
115	3238	531	0.394135029281
116	3238	3135	0.394235150968
